,danceability,danceability_var,energy,energy_var,loudness,loudness_var,speechiness,speechiness_var,acousticness,acousticness_var,instrumentalness,instrumentalness_var,liveness,liveness_var,valence,valence_var,tempo,tempo_var,date,date_var,artist_div
0,0.7585340909090905,0.014555862474173559,0.588125,0.016347791193181818,-6.900761363636364,5.264239227143592,0.19024090909090907,0.014741994008264458,0.14646521590909092,0.02536386518203294,0.0030373077272727285,0.00073040124864998,0.20403181818181818,0.01784794557851241,0.4529363636363636,0.03343001595041323,121.85494318181819,823.5344666217717,16933.120265151516,174962.01911426085,0.50625
1,0.5017624999999998,0.014744956093749994,0.36808374999999993,0.028765201610937496,-9.714087499999996,8.11392005484375,0.03599874999999999,0.00011482037343750003,0.5331035000000001,0.09323158044024998,0.01799808525000001,0.0055427119167275685,0.12569000000000002,0.00397858315,0.28639749999999997,0.022234890993750006,115.75006249999997,752.4398188835936,13895.372395833334,8442263.720935058,0.8048780487804879
2,0.6098333333333333,0.01871488888888889,0.711125,0.02481602604166666,-7.925375000000002,4.082709234375,0.11276666666666667,0.012289200555555558,0.16408958333333334,0.04232530739565973,0.4939600416666667,0.12426522098170663,0.22349166666666667,0.020999588263888886,0.5049125,0.05686949276041667,114.2581666666667,1004.254596138889,14920.513888888889,878187.6057098759,0.7142857142857143
3,0.6021818181818183,0.015254356552538371,0.5948818181818182,0.0364926485005903,-6.508337662337661,7.620125704165964,0.06988441558441559,0.007136328328554563,0.2764781298701299,0.0651910392907364,0.0002920407792207792,2.6210713493422487e-06,0.16211818181818186,0.017959819669421482,0.4657220779220778,0.04551743912295496,117.20224675324678,900.2613334585932,15834.79924242424,2400571.2696035025,0.7032967032967034
4,0.6980392156862743,0.022215782775855432,0.588627450980392,0.016462037677816222,-6.926598039215688,6.1281981423490945,0.18692941176470584,0.01752902501730104,0.18436298039215696,0.035518607711274124,0.0003739279411764705,2.700540028749684e-06,0.1917058823529412,0.0211552048673587,0.44873137254901935,0.05248380078046904,126.4304607843138,658.1604901700307,16386.23120915033,1724680.0716444538,0.5066666666666667
5,0.6728799999999998,0.019686345599999985,0.6969439999999999,0.02029629286400001,-6.806312000000005,7.512159734656,0.096636,0.008265712864000005,0.11523556000000001,0.019372824419638408,0.06575061391999999,0.035079800202913604,0.22101359999999998,0.03703277589504,0.5078800000000002,0.06807625343999997,119.64041600000003,477.4989618589438,14119.895000000002,19465727.73621111,0.7644444444444445
6,0.5701522633744858,0.009850910972243394,0.7937078189300418,0.015483309691950746,-5.470757201646096,4.052783336110685,0.04505102880658434,0.0004396931162255074,0.1370815843621398,0.0242076249519219,0.00282526390946502,0.0003811723103497291,0.1866164609053499,0.018039679811343117,0.6785781893004112,0.030616263433758402,131.65637860082313,1107.3897081200357,14656.23096707819,8391381.022893064,0.3783783783783784
7,0.5321999999999999,0.005844293333333334,0.5154,0.04180877333333333,-11.568800000000001,16.64381229333333,0.07752666666666669,0.0023974432888888893,0.3971164,0.07984965251210666,0.172567292,0.07934042408404704,0.31043999999999994,0.09144801173333332,0.5016666666666668,0.027269955555555562,115.35640000000002,290.5027601066666,4964.525,65356502.17263888,0.9047619047619048
8,0.7101823899371067,0.020293029626992597,0.7570188679245284,0.016451351845259286,-6.070993710691826,3.603331125746608,0.22209685534591195,0.01504649854357026,0.13820437106918232,0.019864373039214518,0.015589113962264152,0.007318852308167813,0.27641635220125776,0.052987732437008,0.6523522012578616,0.03232975016811044,107.46118238993712,742.2891875453503,13094.574161425577,4479503.754752966,0.5
9,0.609421052631579,0.015323612188365655,0.8157894736842104,0.009151639889196676,-4.7168947368421055,1.1613306204986147,0.08339473684210526,0.004110663656509696,0.05165121578947368,0.016670424790185538,0.035082222105263156,0.021835008411791004,0.216,0.018262231578947366,0.47076842105263156,0.04188340742382272,125.39442105263156,342.40812066481993,15668.401315789477,3118104.9591028006,0.8
